Model,Target,scaler,Feat Selection,Type,Num of Features,Train_R2_CV,Adj_Train_R2_CV,Val_R2_CV,Adj_Val_R2_CV,Train_RMSE_CV,Val_RMSE_CV,R2(All_X),Adj_R2(All_X),rmse(All_X)
RandomForestRegressor,DERSawmA,StandardScaler,PCA,CV,21,0.7581390363564857,0.4935767599325833,-0.6045250161635887,-inf,0.09936401783590464,0.20546263688896865,,,
RandomForestRegressor,DERSawmA,StandardScaler,PCA,All_data,21,,,,,,,0.639754279499851,0.8312053226052645,0.1194396261681691
RandomForestRegressor,DERSawmA,StandardScaler,FDR,CV,21,0.7581390363564857,0.4935767599325833,-0.6045250161635887,-inf,0.09936401783590464,0.20546263688896865,,,
RandomForestRegressor,DERSawmA,StandardScaler,FDR,All_data,21,,,,,,,0.639754279499851,0.8312053226052645,0.1194396261681691
RandomForestRegressor,DERSawmA,StandardScaler,Lasso,CV,21,0.7581390363564857,0.4935767599325833,-0.6045250161635887,-inf,0.09936401783590464,0.20546263688896865,,,
RandomForestRegressor,DERSawmA,StandardScaler,Lasso,All_data,21,,,,,,,0.639754279499851,0.8312053226052645,0.1194396261681691
RandomForestRegressor,DERSawmA,RobustScaler,PCA,CV,21,0.7567570604789776,1.8257930243347402,-0.6208382964278215,-inf,0.09958773452769655,0.20695900582012733,,,
RandomForestRegressor,DERSawmA,RobustScaler,PCA,All_data,21,,,,,,,0.639754279499851,0.8312053226052645,0.1194396261681691
RandomForestRegressor,DERSawmA,RobustScaler,FDR,CV,21,0.7567570604789776,1.8257930243347402,-0.6208382964278215,-inf,0.09958773452769655,0.20695900582012733,,,
RandomForestRegressor,DERSawmA,RobustScaler,FDR,All_data,21,,,,,,,0.639754279499851,0.8312053226052645,0.1194396261681691
RandomForestRegressor,DERSawmA,RobustScaler,Lasso,CV,21,0.7567570604789776,1.8257930243347402,-0.6208382964278215,-inf,0.09958773452769655,0.20695900582012733,,,
RandomForestRegressor,DERSawmA,RobustScaler,Lasso,All_data,21,,,,,,,0.639754279499851,0.8312053226052645,0.1194396261681691
RandomForestRegressor,DERSnamA,StandardScaler,PCA,CV,31,0.7827641857814902,1.1075456256551104,-1.519904200955435,1.5902829171791806,0.1116764262887404,0.24029472363279053,,,
RandomForestRegressor,DERSnamA,StandardScaler,PCA,All_data,31,,,,,,,0.6551270392646377,0.721165288967993,0.13523645307549367
RandomForestRegressor,DERSnamA,StandardScaler,FDR,CV,31,0.7827641857814902,1.1075456256551104,-1.519904200955435,1.5902829171791806,0.1116764262887404,0.24029472363279053,,,
RandomForestRegressor,DERSnamA,StandardScaler,FDR,All_data,31,,,,,,,0.6551270392646377,0.721165288967993,0.13523645307549367
RandomForestRegressor,DERSnamA,StandardScaler,Lasso,CV,31,0.7827641857814902,1.1075456256551104,-1.519904200955435,1.5902829171791806,0.1116764262887404,0.24029472363279053,,,
RandomForestRegressor,DERSnamA,StandardScaler,Lasso,All_data,31,,,,,,,0.6551270392646377,0.721165288967993,0.13523645307549367
RandomForestRegressor,DERSnamA,RobustScaler,PCA,CV,29,0.7782414503791586,1.4645495184125492,-1.418170709326106,1.6709001422472753,0.11278070310904403,0.23992216879682415,,,
RandomForestRegressor,DERSnamA,RobustScaler,PCA,All_data,29,,,,,,,0.6551270392646377,0.721165288967993,0.13523645307549367
RandomForestRegressor,DERSnamA,RobustScaler,FDR,CV,29,0.7782414503791586,1.4645495184125492,-1.418170709326106,1.6709001422472753,0.11278070310904403,0.23992216879682415,,,
RandomForestRegressor,DERSnamA,RobustScaler,FDR,All_data,29,,,,,,,0.6551270392646377,0.721165288967993,0.13523645307549367
RandomForestRegressor,DERSnamA,RobustScaler,Lasso,CV,29,0.7782414503791586,1.4645495184125492,-1.418170709326106,1.6709001422472753,0.11278070310904403,0.23992216879682415,,,
RandomForestRegressor,DERSnamA,RobustScaler,Lasso,All_data,29,,,,,,,0.6551270392646377,0.721165288967993,0.13523645307549367
RandomForestRegressor,DERSclrmA,StandardScaler,PCA,CV,25,0.7542872252388972,-inf,-0.5387755416615058,-inf,0.11373000744524878,0.2265410451098416,,,
RandomForestRegressor,DERSclrmA,StandardScaler,PCA,All_data,25,,,,,,,0.6851937817294579,0.8499101590510098,0.1276866302506685
RandomForestRegressor,DERSclrmA,StandardScaler,FDR,CV,25,0.7542872252388972,-inf,-0.5387755416615058,-inf,0.11373000744524878,0.2265410451098416,,,
RandomForestRegressor,DERSclrmA,StandardScaler,FDR,All_data,25,,,,,,,0.6851937817294579,0.8499101590510098,0.1276866302506685
RandomForestRegressor,DERSclrmA,StandardScaler,Lasso,CV,25,0.7542872252388972,-inf,-0.5387755416615058,-inf,0.11373000744524878,0.2265410451098416,,,
RandomForestRegressor,DERSclrmA,StandardScaler,Lasso,All_data,25,,,,,,,0.6851937817294579,0.8499101590510098,0.1276866302506685
RandomForestRegressor,DERSclrmA,RobustScaler,PCA,CV,23,0.7513672206997217,-inf,-0.49876482175468595,-inf,0.11443661871002035,0.22924387619623351,,,
RandomForestRegressor,DERSclrmA,RobustScaler,PCA,All_data,23,,,,,,,0.6851937817294579,0.8499101590510098,0.1276866302506685
RandomForestRegressor,DERSclrmA,RobustScaler,FDR,CV,23,0.7513672206997217,-inf,-0.49876482175468595,-inf,0.11443661871002035,0.22924387619623351,,,
RandomForestRegressor,DERSclrmA,RobustScaler,FDR,All_data,23,,,,,,,0.6851937817294579,0.8499101590510098,0.1276866302506685
RandomForestRegressor,DERSclrmA,RobustScaler,Lasso,CV,23,0.7513672206997217,-inf,-0.49876482175468595,-inf,0.11443661871002035,0.22924387619623351,,,
RandomForestRegressor,DERSclrmA,RobustScaler,Lasso,All_data,23,,,,,,,0.6851937817294579,0.8499101590510098,0.1276866302506685
